# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov  7 05:34:37 2015
#
# COLUMN pl_hostname:    (not found)
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_name:        Planet Name
# COLUMN pl_tranflag:    Planet Transit Flag
# COLUMN pl_rvflag:      Planet RV Flag
# COLUMN pl_imgflag:     Planet Imaging Flag
# COLUMN pl_astflag:     Planet Astrometry Flag
# COLUMN pl_omflag:      Planet Orbital Modulation Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_orbtper:     Time of Periastron [days]
# COLUMN pl_orblper:     Long. of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_insol:       Insolation Flux [Earth flux]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_bmasse:      Planet Mass or M*sin(i) [Earth mass]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_trandep:     Transit Depth [percent]
# COLUMN pl_trandur:     Transit Duration [days]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time System Reference
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_occdep:      Occultation Depth [percentage]
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_def_reflink: Default Reference
# COLUMN pl_disc:        Year of Discovery
# COLUMN pl_disc_reflink: Discovery Reference
# COLUMN pl_locale:      Discovery Locale
# COLUMN pl_facility:    Discovery Facility
# COLUMN pl_telescope:   Discovery Telescope
# COLUMN pl_instrument:  Discovery Instrument
# COLUMN pl_status:      Status
# COLUMN pl_mnum:        Number of Moons in System
# COLUMN pl_st_npar:     Number of Stellar and Planet Parameters
# COLUMN pl_st_nref:     Number of Stellar and Planet References
# COLUMN pl_pelink:      Link to Exoplanet Encyclopaedia
# COLUMN pl_edelink:     Link to Exoplanet Data Explorer
# COLUMN pl_publ_date:   Publication Date
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN st_rah:         RA [hrs]
# COLUMN st_glon:        Galactic Longitude [deg]
# COLUMN st_glat:        Galactic Latitude [deg]
# COLUMN st_elon:        Ecliptic Longitude [deg]
# COLUMN st_elat:        Ecliptic Latitude [deg]
# COLUMN st_plx:         Parallax [mas]
# COLUMN st_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN st_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN st_pm:          Total Proper Motion [mas/yr]
# COLUMN st_radv:        Radial Velocity [km/s]
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metratio:    Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_vsini:       Rot. Velocity V*sin(i) [km/s]
# COLUMN st_acts:        Stellar Activity S-index
# COLUMN st_actr:        Stellar Activity log(R'HK)
# COLUMN st_actlx:       X-ray Activity log(L<sub>x</sub>)
# COLUMN swasp_id:       SWASP Identifier
# COLUMN st_nts:         Number of Time Series
# COLUMN st_nplc:        Number of Planet Transit Light Curves
# COLUMN st_nglc:        Number of General Light Curves
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
# COLUMN st_naxa:        Number of Amateur Light Curves
# COLUMN st_nimg:        Number of Images
# COLUMN st_nspec:       Number of Spectra
# COLUMN st_uj:          U-band (Johnson) [mag]
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_bj:          B-band (Johnson) [mag]
# COLUMN st_rc:          R-band (Cousins) [mag]
# COLUMN st_ic:          I-band (Cousins) [mag]
# COLUMN st_j:           J-band (2MASS) [mag]
# COLUMN st_h:           H-band (2MASS) [mag]
# COLUMN st_k:           Ks-band (2MASS) [mag]
# COLUMN st_wise1:       WISE 3.4um [mag]
# COLUMN st_wise2:       WISE 4.6um [mag]
# COLUMN st_wise3:       WISE 12.um [mag]
# COLUMN st_wise4:       WISE 22.um [mag]
# COLUMN st_irac1:       IRAC 3.6um [mag]
# COLUMN st_irac2:       IRAC 4.5um [mag]
# COLUMN st_irac3:       IRAC 5.8um [mag]
# COLUMN st_irac4:       IRAC 8.0um [mag]
# COLUMN st_mips1:       MIPS 24um [mag]
# COLUMN st_mips2:       MIPS 70um [mag]
# COLUMN st_mips3:       MIPS 160um [mag]
# COLUMN st_iras1:       IRAS 12um Flux [Jy]
# COLUMN st_iras2:       IRAS 25um Flux [Jy]
# COLUMN st_iras3:       IRAS 60um Flux [Jy]
# COLUMN st_iras4:       IRAS 100um Flux [Jy]
# COLUMN st_photn:       Number of Photometry Measurements
# COLUMN st_umbj:        U-B (Johnson) [mag]
# COLUMN st_bmvj:        B-V (Johnson) [mag]
# COLUMN st_vjmic:       V-I (Johnson-Cousins) [mag]
# COLUMN st_vjmrc:       V-R (Johnson-Cousins) [mag]
# COLUMN st_jmh2:        J-H (2MASS) [mag]
# COLUMN st_hmk2:        H-Ks (2MASS) [mag]
# COLUMN st_jmk2:        J-Ks (2MASS) [mag]
# COLUMN st_bmy:         b-y (Stromgren) [mag]
# COLUMN st_m1:          m1 (Stromgren) [mag]
# COLUMN st_c1:          c1 (Stromgren) [mag]
# COLUMN st_colorn:      Number of Color Measurements
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate,pl_name,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_orbtper,pl_orblper,pl_rvamp,pl_eqt,pl_insol,pl_massj,pl_msinij,pl_masse,pl_msinie,pl_bmasse,pl_rade,pl_rads,pl_trandep,pl_trandur,pl_tranmid,pl_tsystemref,pl_imppar,pl_occdep,pl_ratdor,pl_ratror,pl_def_reflink,pl_disc,pl_disc_reflink,pl_locale,pl_facility,pl_telescope,pl_instrument,pl_status,pl_mnum,pl_st_npar,pl_st_nref,pl_pelink,pl_edelink,pl_publ_date,hd_name,hip_name,st_rah,st_glon,st_glat,st_elon,st_elat,st_plx,st_pmra,st_pmdec,st_pm,st_radv,st_sp,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age,st_vsini,st_acts,st_actr,st_actlx,swasp_id,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,st_uj,st_vj,st_bj,st_rc,st_ic,st_j,st_h,st_k,st_wise1,st_wise2,st_wise3,st_wise4,st_irac1,st_irac2,st_irac3,st_irac4,st_mips1,st_mips2,st_mips3,st_iras1,st_iras2,st_iras3,st_iras4,st_photn,st_umbj,st_bmvj,st_vjmic,st_vjmrc,st_jmh2,st_hmk2,st_jmk2,st_bmy,st_m1,st_c1,st_colorn
1413,Kepler-37,b,Transit,4,13.36730800,0.100300,,88.630,,,0.027,,0,1,0,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,66.00,9.705,Kepler-band,5417.00,0.80,0.77,2014-05-14,Kepler-37 b,1,1,0,0,0,0,,,,,,,,,,,0.303,0.003,0.001190,,2455017.032710,BJD,0.7100,,,0.00360,<a href=http://adsabs.harvard.edu/abs/2013Natur.494..452B target=ref> Barclay et al. 2013 </a>,2013,<a href=http://adsabs.harvard.edu/abs/2013Natur.494..452B target=ref> Barclay et al. 2013 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,32,12,http://exoplanet.eu/catalog/kepler-37b/,http://exoplanets.org/detail/Kepler-37_b,2013-02,,,18.93731067,74.437098,17.843366,295.965114,66.694543,,,,,-30.10,,,4.57,,2.4600,-0.320,[Fe/H],5.660,0.5000,,,,,0,0,0,0,0,3,0,,,,,,8.356,8.000,7.942,7.867,7.933,7.901,8.183,,,,,,,,,,,,10,,,,,0.356,0.058,0.414,,,,5
1414,Kepler-37,c,Transit,4,21.30188600,0.136800,,89.070,,,0.066,,0,1,0,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,66.00,9.705,Kepler-band,5417.00,0.80,0.77,2014-05-14,Kepler-37 c,1,1,0,0,0,0,,,,,,,,,,,0.742,0.007,0.008110,,2455024.838160,BJD,0.6600,,,0.00877,<a href=http://adsabs.harvard.edu/abs/2013Natur.494..452B target=ref> Barclay et al. 2013 </a>,2013,<a href=http://adsabs.harvard.edu/abs/2013Natur.494..452B target=ref> Barclay et al. 2013 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,32,12,http://exoplanet.eu/catalog/kepler-37c/,http://exoplanets.org/detail/Kepler-37_c,2013-02,,,18.93731067,74.437098,17.843366,295.965114,66.694543,,,,,-30.10,,,4.57,,2.4600,-0.320,[Fe/H],5.660,0.5000,,,,,0,0,0,0,0,3,0,,,,,,8.356,8.000,7.942,7.867,7.933,7.901,8.183,,,,,,,,,,,,10,,,,,0.356,0.058,0.414,,,,5
1415,Kepler-37,d,Transit,4,39.79218700,0.207600,,89.335,,,0.178,,1,1,0,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,66.00,9.705,Kepler-band,5417.00,0.80,0.77,2014-05-14,Kepler-37 d,1,1,0,0,0,0,,,,,,,,,,,1.990,0.018,0.057490,,2455008.249790,BJD,0.7150,,,,<a href=http://adsabs.harvard.edu/abs/2013Natur.494..452B target=ref> Barclay et al. 2013 </a>,2013,<a href=http://adsabs.harvard.edu/abs/2013Natur.494..452B target=ref> Barclay et al. 2013 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,39,13,http://exoplanet.eu/catalog/kepler-37d/,http://exoplanets.org/detail/Kepler-37_d,2013-02,,,18.93731067,74.437098,17.843366,295.965114,66.694543,,,,,-30.10,,,4.57,,2.4600,-0.320,[Fe/H],5.660,0.5000,,,,,0,0,0,0,0,3,0,,,,,,8.356,8.000,7.942,7.867,7.933,7.901,8.183,,,,,,,,,,,,10,,,,,0.356,0.058,0.414,,,,5
1416,Kepler-37,e,Transit Timing Variations,4,51.19600000,,,,,,,,1,1,0,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,66.00,9.705,Kepler-band,5417.00,0.80,0.77,2014-05-28,Kepler-37 e,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,<a href=http://adsabs.harvard.edu/abs/2014ApJ...787...80H target=ref> Hadden et al. 2014 </a>,2014,<a href=http://adsabs.harvard.edu/abs/2014ApJ...787...80H target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,11,,,2014-05,,,18.93731067,74.437098,17.843366,295.965114,66.694543,,,,,-30.10,,,4.57,,2.4600,-0.320,[Fe/H],5.660,0.5000,,,,,0,0,0,0,0,3,0,,,,,,8.356,8.000,7.942,7.867,7.933,7.901,8.183,,,,,,,,,,,,10,,,,,0.356,0.058,0.414,,,,5
1417,Kepler-370,b,Transit,2,4.57953000,0.054000,,,,,0.142,,0,1,0,19h28m41.07s,292.171121,+40d54m58.7s,40.916306,,15.198,Kepler-band,5852.00,0.94,0.90,2014-05-14,Kepler-370 b,1,0,0,0,0,0,,,,,,,,,,,1.590,0.015,,0.1367000,2454968.097280,BJD,0.9100,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-370_b/,http://exoplanets.org/detail/Kepler-370_b,2014-03,,,19.47807471,73.509983,10.942969,306.776348,61.554702,,-12.600,-5.700,13.800,,,,4.53,,,-0.124,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.977,13.650,13.550,13.559,13.616,12.329,9.135,,,,,,,,,,,,13,,,,,0.327,0.100,0.427,,,,5
1418,Kepler-370,c,Transit,2,19.02293000,0.140000,,,,,0.170,,0,1,0,19h28m41.07s,292.171121,+40d54m58.7s,40.916306,,15.198,Kepler-band,5852.00,0.94,0.90,2014-05-14,Kepler-370 c,1,0,0,0,0,0,,,,,,,,,,,1.910,0.018,,0.1424000,2454972.661610,BJD,0.3500,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-370_c/,http://exoplanets.org/detail/Kepler-370_c,2014-03,,,19.47807471,73.509983,10.942969,306.776348,61.554702,,-12.600,-5.700,13.800,,,,4.53,,,-0.124,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.977,13.650,13.550,13.559,13.616,12.329,9.135,,,,,,,,,,,,13,,,,,0.327,0.100,0.427,,,,5
1419,Kepler-371,b,Transit,2,34.76327800,0.200000,,,,,0.169,,0,1,0,19h29m18.35s,292.326464,+38d39m27.3s,38.657588,,13.865,Kepler-band,5666.00,0.94,0.99,2014-05-14,Kepler-371 b,1,0,0,0,0,0,,,,,,,,,,,1.890,0.017,,0.1739000,2454994.734890,BJD,0.6200,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-371_b/,http://exoplanets.org/detail/Kepler-371_b,2014-03,,,19.48843095,71.514721,9.818515,305.605603,59.367619,,3.900,5.700,6.900,,,,4.39,,,-0.223,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,12.701,12.356,12.344,12.284,12.321,11.587,8.676,,,,,,,,,,,,13,,,,,0.345,0.012,0.357,,,,5
1420,Kepler-371,c,Transit,2,67.96801500,0.313000,,,,,0.159,,0,1,0,19h29m18.35s,292.326464,+38d39m27.3s,38.657588,,13.865,Kepler-band,5666.00,0.94,0.99,2014-05-14,Kepler-371 c,1,0,0,0,0,0,,,,,,,,,,,1.780,0.016,,0.3251000,2454996.562900,BJD,0.1000,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-371_c/,http://exoplanets.org/detail/Kepler-371_c,2014-03,,,19.48843095,71.514721,9.818515,305.605603,59.367619,,3.900,5.700,6.900,,,,4.39,,,-0.223,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,12.701,12.356,12.344,12.284,12.321,11.587,8.676,,,,,,,,,,,,13,,,,,0.345,0.012,0.357,,,,5
1421,Kepler-372,b,Transit,3,6.84969200,0.075000,,,,,0.121,,0,1,0,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,,14.881,Kepler-band,6509.00,1.15,1.14,2014-05-14,Kepler-372 b,1,0,0,0,0,0,,,,,,,,,,,1.360,0.013,,0.1717000,2454967.680690,BJD,0.2000,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-372_b/,http://exoplanets.org/detail/Kepler-372_b,2014-03,,,19.41707967,80.960050,15.109643,312.671234,69.568524,,,,,,,,4.41,,,-0.137,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.878,13.563,13.559,13.532,13.552,13.066,9.141,,,,,,,,,,,,13,,,,,0.315,0.004,0.319,,,,5
1422,Kepler-372,c,Transit,3,20.05376300,0.154000,,,,,0.186,,0,1,0,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,,14.881,Kepler-band,6509.00,1.15,1.14,2014-05-14,Kepler-372 c,1,0,0,0,0,0,,,,,,,,,,,2.090,0.019,,0.2513000,2454969.580350,BJD,0.2300,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-372_c/,http://exoplanets.org/detail/Kepler-372_c,2014-03,,,19.41707967,80.960050,15.109643,312.671234,69.568524,,,,,,,,4.41,,,-0.137,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.878,13.563,13.559,13.532,13.552,13.066,9.141,,,,,,,,,,,,13,,,,,0.315,0.004,0.319,,,,5
1423,Kepler-372,d,Transit,3,30.09256800,0.201000,,,,,0.151,,0,1,0,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,,14.881,Kepler-band,6509.00,1.15,1.14,2014-05-14,Kepler-372 d,1,0,0,0,0,0,,,,,,,,,,,1.690,0.015,,0.3125000,2454982.030830,BJD,0.3000,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-372_d/,http://exoplanets.org/detail/Kepler-372_d,2014-03,,,19.41707967,80.960050,15.109643,312.671234,69.568524,,,,,,,,4.41,,,-0.137,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.878,13.563,13.559,13.532,13.552,13.066,9.141,,,,,,,,,,,,13,,,,,0.315,0.004,0.319,,,,5
1424,Kepler-373,b,Transit,2,5.53530900,0.060000,,,,,0.121,,0,1,0,19h17m33.12s,289.387993,+50d35m49.4s,50.597050,,14.514,Kepler-band,5787.00,0.87,0.84,2014-05-14,Kepler-373 b,1,0,0,0,0,0,,,,,,,,,,,1.360,0.013,,0.1193000,2454965.760480,BJD,0.1600,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-373_b/,http://exoplanets.org/detail/Kepler-373_b,2014-03,,,19.29253287,81.740303,16.744747,311.047409,71.283478,,,,,,,,4.56,,,-0.272,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.280,12.896,12.859,12.844,12.889,12.640,8.925,,,,,,,,,,,,13,,,,,0.384,0.037,0.421,,,,5
1425,Kepler-373,c,Transit,2,16.72594800,0.126000,,,,,0.111,,0,1,0,19h17m33.12s,289.387993,+50d35m49.4s,50.597050,,14.514,Kepler-band,5787.00,0.87,0.84,2014-05-14,Kepler-373 c,1,0,0,0,0,0,,,,,,,,,,,1.240,0.011,,0.1198000,2454976.748680,BJD,0.4800,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-373_c/,http://exoplanets.org/detail/Kepler-373_c,2014-03,,,19.29253287,81.740303,16.744747,311.047409,71.283478,,,,,,,,4.56,,,-0.272,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.280,12.896,12.859,12.844,12.889,12.640,8.925,,,,,,,,,,,,13,,,,,0.384,0.037,0.421,,,,5
1426,Kepler-374,b,Transit,3,1.89780600,0.029000,,,,,0.092,,0,1,0,19h36m33.10s,294.137930,+42d22m13.8s,42.370502,,14.686,Kepler-band,5977.00,0.84,0.91,2014-05-14,Kepler-374 b,1,0,0,0,0,0,,,,,,,,,,,1.030,0.009,,0.1100000,2454965.678540,BJD,0.0500,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-374_b/,http://exoplanets.org/detail/Kepler-374_b,2014-03,,,19.60919533,75.507242,10.294168,310.760530,62.435998,,,,,,,,4.48,,,-0.441,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.503,13.181,13.136,13.094,13.146,12.567,9.225,,,,,,,,,,,,13,,,,,0.322,0.045,0.367,,,,5
1427,Kepler-374,c,Transit,3,3.28280700,0.042000,,,,,0.098,,0,1,0,19h36m33.10s,294.137930,+42d22m13.8s,42.370502,,14.686,Kepler-band,5977.00,0.84,0.91,2014-05-14,Kepler-374 c,1,0,0,0,0,0,,,,,,,,,,,1.100,0.010,,0.1379000,2454964.899720,BJD,0.2900,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-374_c/,http://exoplanets.org/detail/Kepler-374_c,2014-03,,,19.60919533,75.507242,10.294168,310.760530,62.435998,,,,,,,,4.48,,,-0.441,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.503,13.181,13.136,13.094,13.146,12.567,9.225,,,,,,,,,,,,13,,,,,0.322,0.045,0.367,,,,5
1428,Kepler-374,d,Transit,3,5.02821900,0.056000,,,,,0.117,,0,1,0,19h36m33.10s,294.137930,+42d22m13.8s,42.370502,,14.686,Kepler-band,5977.00,0.84,0.91,2014-05-14,Kepler-374 d,1,0,0,0,0,0,,,,,,,,,,,1.310,0.012,,0.1433000,2454967.107410,BJD,0.6900,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-374_d/,http://exoplanets.org/detail/Kepler-374_d,2014-03,,,19.60919533,75.507242,10.294168,310.760530,62.435998,,,,,,,,4.48,,,-0.441,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.503,13.181,13.136,13.094,13.146,12.567,9.225,,,,,,,,,,,,13,,,,,0.322,0.045,0.367,,,,5
1429,Kepler-375,b,Transit,2,12.12593400,0.101000,,,,,0.129,,0,1,0,19h14m28.30s,288.617907,+48d05m54.3s,48.098416,,15.699,Kepler-band,5826.00,0.89,0.84,2014-05-14,Kepler-375 b,1,0,0,0,0,0,,,,,,,,,,,1.450,0.013,,0.1267000,2454975.104450,BJD,0.3200,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-375_b/,http://exoplanets.org/detail/Kepler-375_b,2014-03,,,19.24119378,79.133969,16.245296,306.838277,69.168468,,2.000,-8.000,8.200,,,,4.57,,,-0.197,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.536,14.092,14.081,13.936,13.968,13.150,9.451,,,,,,,,,,,,13,,,,,0.444,0.011,0.455,,,,5
